habitaciones;banos;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;ascensor;circuito_cerrado_tv;parqueadero_visitantes;porteria-recepcion;zonas_verdes;salon_comunal;balcon;barra_estilo_americano;calentador;chimenea;citofono;cocina_integral;terraza;vigilancia;parques_cercanos;estudio;patio;bodega;nombre;ubicacion;precio
3;2;1;80;0;4;No definida;9 a 15 anos;†270000;†5625000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Apartamento;Pontevedra;450000000
1;2;2;58;58;6;No definida;9 a 15 anos;†350000;†6551724,14;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;Apartamento;Calleja Baja;380000000
4;4;3;344;475;6;Excelente;mas de 30 anos;†2800000;†12209302,33;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;El Refugio;4200000000
4;5;3;258;258;6;Excelente;1 a 8 anos;†1060000;†6589147,29;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Colina Campestre;1700000000
3;2;1;93;93;4;No definida;16 a 30 anos;0;†5322580,65;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;Rafael Nunez;495000000
4;4;2;160;140;4;No definida;No definida;†330000;†3718750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Cedritos;595000000
3;4;2;235;235;6;Bueno;1 a 8 anos;†1100000;†14834042,55;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;Apartamento;La Cabrera;3486000000
2;2;1;56;60;4;No definida;1 a 8 anos;†300000;†6160714,29;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;Apartamento;El Redil;345000000
3;3;2;227;227;6;Bueno;16 a 30 anos;†1350000;†6167400,88;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;El Nogal;1400000000
2;2;2;79;79;6;Excelente;1 a 8 anos;†680000;†11012658,23;1;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;Apartamento;Chico Norte;870000000
3;2;0;63;63;2;No definida;16 a 30 anos;†63000;†2825396,83;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;Casa;ENGATIVA CENTRO;178000000
3;4;2;107;107;5;Bueno;16 a 30 anos;†530000;†5140186,92;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;Apartamento;Belmira;550000000
3;3;4;269;269;6;Bueno;1 a 8 anos;†1507000;†11133829;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;2995000000
1;2;1;54;54;6;Bueno;9 a 15 anos;†498000;†7370370,37;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Santa Barbara;398000000
5;5;3;223;0;6;No definida;16 a 30 anos;†1671000;†7354260,09;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Usaquen;1640000000
1;2;2;63;63;5;Bueno;9 a 15 anos;†400000;†6825396,83;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;El Contador;430000000
3;2;1;75;75;4;No definida;16 a 30 anos;†270000;†8266666,67;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Ciudad Salitre Suroriental;620000000
2;2;1;56;56;3;No definida;9 a 15 anos;†130000;†3303571,43;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Suba;185000000
3;3;2;185;185;6;No definida;mas de 30 anos;†1050000;†5945945,95;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Suba;1100000000
9;4;0;315;0;3;Excelente;No definida;0;†2063492,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Casa;Paris gaitan;650000000
3;2;0;65,56;62;3;Excelente;16 a 30 anos;†101700;†3279438,68;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;Apartamento;San Antonio Norte;215000000
3;2;1;75;0;4;No definida;16 a 30 anos;†270000;†7066666,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Salitre Oriental;530000000
2;1;0;40;40;3;Bueno;1 a 8 anos;0;†4300000;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Madelena;172000000
3;1;0;55;57;3;No definida;mas de 30 anos;†87000;†3000000;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Suba;165000000
3;3;2;117;118;5;No definida;mas de 30 anos;†365000;†4269230,77;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;Casa;Maranta;499500000
3;2;1;76;73;4;No definida;1 a 8 anos;†280000;†4276315,79;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Suba;325000000
1;2;1;58;62;4;No definida;9 a 15 anos;†314000;†5431034,48;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Gratamira;315000000
3;2;1;70,7;0;3;No definida;1 a 8 anos;†211000;†4950495,05;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;Apartamento;Bosconia;350000000
3;3;2;180;180;6;Bueno;16 a 30 anos;†1020000;†6666666,67;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chico Navarra;1200000000
3;3;1;85;0;3;Excelente;No definida;†200000;†5647058,82;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;480000000
3;3;2;134;134;5;No definida;9 a 15 anos;†560000;†5000000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Colina Campestre;670000000
4;3;0;89;81;3;No definida;9 a 15 anos;†110000;†2921348,31;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;Casa;Suba;260000000
3;3;3;250;250;6;Bueno;9 a 15 anos;†850000;†7800000;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Bosque Medina;1950000000
3;3;3;187;186;6;No definida;9 a 15 anos;†900000;†5882352,94;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Casa;Provenza;1100000000
10;4;4;313;313;5;No definida;mas de 30 anos;0;†3514377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Polo Club;1100000000
4;2;0;63;63;2;No definida;16 a 30 anos;†55000;†2793650,79;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;engativa centro;176000000
3;3;2;146;146;4;No definida;9 a 15 anos;†412000;†4452054,79;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;La Felicidad;650000000
3;2;1;67;70;3;No definida;9 a 15 anos;†250000;†3805970,15;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;Apartamento;Suba la Campina;255000000
3;2;1;57;57;4;No definida;16 a 30 anos;†310000;†7017543,86;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Quinta Paredes;400000000
3;5;3;250;250;6;No definida;1 a 8 anos;†1200000;†9600000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Bosque Medina;2400000000
3;2;1;80;73;3;No definida;9 a 15 anos;†80000;†3937500;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Santa Rosita;315000000
3;4;3;355;330;6;Bueno;16 a 30 anos;†2300000;†6197183,1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Chico Alto;2200000000
4;4;2;357;0;4;No definida;16 a 30 anos;†90000;†3921568,63;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;Casa;Modelia;1400000000
3;3;3;94;94;5;Bueno;9 a 15 anos;†640000;†6702127,66;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Contador;630000000
3;5;3;170;170;5;No definida;1 a 8 anos;†1200000;†8529411,76;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;La Calleja;1450000000
4;3;3;167;150;3;No definida;mas de 30 anos;0;†3892215,57;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;Casa;Nueva Marsella;650000000
3;2;1;83;83;4;Bueno;1 a 8 anos;†201400;†4915662,65;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Hayuelos;408000000
3;2;1;61;61;4;No definida;9 a 15 anos;†200000;†3934426,23;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Suba la Campina;240000000
3;2;2;110;110;4;No definida;16 a 30 anos;†412000;†5818181,82;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;Teusaquillo;640000000
1;2;1;64;0;4;Excelente;1 a 8 anos;†297800;†6406250;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;410000000
4;5;3;209;209;5;Excelente;16 a 30 anos;†610000;†4784689;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Casa;Gratamira;1000000000
2;2;2;82;0;4;Excelente;1 a 8 anos;†413100;†7621951,22;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Caobos salazar;625000000
2;2;1;66;0;5;Excelente;16 a 30 anos;†346000;†5454545,45;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;Apartamento;Colina Campestre;360000000
2;3;2;104;99;6;No definida;1 a 8 anos;†664000;†8173076,92;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Santa Barbara;850000000
3;2;0;48;0;2;No definida;9 a 15 anos;†120000;†3208333,33;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Bosa;154000000
5;5;6;350;870;5;No definida;No definida;0;†5142857,14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Casa;CHia;1800000000
6;2;0;200;200;3;No definida;mas de 30 anos;0;†1750000;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;Casa;Bosa;350000000
9;6;2;350;0;3;Bueno;16 a 30 anos;0;†1857142,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Casa;Villas del Madrigal;650000000
3;4;3;283;254;6;Bueno;16 a 30 anos;†2094000;†9893992,93;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa barbara;2800000000
3;2;1;65;0;3;No definida;16 a 30 anos;†250000;†4461538,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Estacion victoria;290000000
3;4;2;110;110;4;No definida;mas de 30 anos;†554000;†4909090,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedro Golf;540000000
2;2;1;60;0;4;Bueno;16 a 30 anos;†256300;†4833333,33;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Victoria Norte;290000000
2;1;1;50;50;4;No definida;16 a 30 anos;†118000;†5260000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Carlos Lleras;263000000
4;2;1;140;0;3;No definida;mas de 30 anos;0;†3307142,86;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;Casa;Engativa;463000000
5;4;2;270;270;4;No definida;16 a 30 anos;0;†2500000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Casa;Marsella;675000000
4;4;1;252;252;6;No definida;mas de 30 anos;0;†6746031,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Santa BArbara Alta;1700000000
3;2;1;73;73;3;No definida;16 a 30 anos;†185000;†4931506,85;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;El Cortijo;360000000
2;3;2;112;112;5;No definida;9 a 15 anos;†815000;†5892857,14;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Puente Largo;660000000
1;2;1;65;65;6;Bueno;menor a 1 ano;†408000;†8230769,23;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;Apartamento;SANTA BARBARA;535000000
0;0;0;120;120;3;No definida;9 a 15 anos;0;†8333333,33;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;Casa;Mandalay;1000000000
2;2;2;144;144;6;Bueno;mas de 30 anos;†1500000;†7638888,89;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;Apartamento;Chico;1100000000
4;5;8;540;0;6;No definida;No definida;†1563000;†6388888,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Suba;3450000000
2;2;0;42;0;4;Bueno;16 a 30 anos;†112000;†5476190,48;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Colina Campestre;230000000
2;1;0;57;57;2;No definida;9 a 15 anos;†154000;†3631578,95;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Garces navas;207000000
2;2;1;116;116;5;Bueno;16 a 30 anos;†701000;†3862068,97;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;Apartamento;El Batan;448000000
2;2;2;110;110;6;Bueno;9 a 15 anos;†751000;†9045454,55;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chico Norte;995000000
2;1;0;57;57;2;No definida;9 a 15 anos;†155000;†3333333,33;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;El Dorado;190000000
3;3;2;138;0;4;No definida;No definida;†680000;†4565217,39;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Casa;Cedritos;630000000
2;1;0;30;30;1;Remodelado;9 a 15 anos;0;†2000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Bosa San Bernardino;60000000
3;2;1;85;85;4;No definida;16 a 30 anos;†383000;†3764705,88;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Bogota;320000000
3;2;0;59;0;3;Bueno;9 a 15 anos;†123000;†2881355,93;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;Apartamento;Ismael Perdomo;170000000
9;4;0;315;0;3;Excelente;No definida;0;†2063492,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Casa;Paris gaitan;650000000
3;2;1;88;0;4;No definida;9 a 15 anos;†440000;†5113636,36;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Cantalejo;450000000
3;2;2;98;0;4;No definida;9 a 15 anos;†490000;†5000000;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Cantalejo;490000000
5;6;6;478;378;6;No definida;16 a 30 anos;†1400000;†6276150,63;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Casa;Bosque Medina;3000000000
3;4;2;134;134;4;No definida;1 a 8 anos;†700000;†5895522,39;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Cedritos;790000000
3;5;1;171;0;2;No definida;1 a 8 anos;†25000;†3216374,27;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;Apartamento;Ciudad Tunal;550000000
3;2;1;139;0;6;Excelente;9 a 15 anos;†627000;†4892086,33;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Fontibon;680000000
3;2;1;78;78;3;No definida;mas de 30 anos;†247000;†3782051,28;0;0;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Rincon del norte;295000000
4;4;4;280;0;4;Excelente;1 a 8 anos;0;†17142,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Pontevedra;4800000
2;2;1;50;50;3;No definida;9 a 15 anos;†160000;†4600000;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;Canaima;230000000
2;2;2;99;99;6;Bueno;9 a 15 anos;†690000;†7777777,78;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;CHICO;770000000
3;2;2;90;90;5;No definida;16 a 30 anos;†415000;†5222222,22;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Batan;470000000
3;2;1;76;76;3;No definida;1 a 8 anos;†160000;†5263157,89;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Britalia;400000000
3;2;1;103;103;4;Bueno;9 a 15 anos;†369000;†5242718,45;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;Apartamento;Cedritos;540000000
3;3;2;158;140;4;No definida;mas de 30 anos;†310000;†3797468,35;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;Cedritos;600000000
3;3;2;135;135;5;No definida;16 a 30 anos;†340000;†5777777,78;1;0;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;Apartamento;Puente largo;780000000
4;4;2;240;240;5;No definida;No definida;0;†5208333,33;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;Casa;Niza;1250000000
3;2;1;65;0;3;No definida;No definida;†160000;†4153846,15;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Usaquen;270000000
2;3;2;100;0;6;No definida;16 a 30 anos;†804600;†5600000;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;Apartamento;San Patricio;560000000
3;4;2;134;134;5;No definida;16 a 30 anos;†724000;†6492537,31;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;Apartamento;Santa Barbara;870000000
4;3;1;244;244;4;No definida;mas de 30 anos;0;†4508196,72;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;FRANCISCO MIRANDA;1100000000
3;3;0;120;120;4;No definida;mas de 30 anos;0;†3750000;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;Casa;San Cristobal Norte;450000000
4;2;2;177;177;4;No definida;mas de 30 anos;†1545000;†4610169,49;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;Apartamento;San Cristobal Norte;816000000
1;1;1;59;55;4;No definida;9 a 15 anos;†264000;†5050847,46;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;298000000
3;2;0;72;0;3;No definida;16 a 30 anos;†89000;†2500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Fontanar del r√≠o;180000000
2;2;1;98;98;3;No definida;1 a 8 anos;0;†4285714,29;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Fontibon;420000000
1;2;1;68;68;6;Bueno;1 a 8 anos;†323700;†7500000;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;Apartamento;Santa Bibiana;510000000
2;3;2;100;0;6;Excelente;1 a 8 anos;†650000;†7000000;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;Chico;700000000
2;1;1;55;88;4;No definida;16 a 30 anos;†159000;†5436363,64;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;Apartamento;Belmira;299000000
3;3;2;125;125;4;Excelente;1 a 8 anos;†648000;†8640000;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Santa Paula;1080000000
3;2;1;67;63;4;No definida;16 a 30 anos;†295000;†7388059,7;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Salitre Oriental;495000000
3;1;2;323;323;3;No definida;mas de 30 anos;0;†2321981,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Casa;San cristobal norte;750000000
3;4;2;176;176;6;No definida;16 a 30 anos;†860000;†6250000;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Usaquen;1100000000
3;3;3;190;190;6;No definida;16 a 30 anos;†960000;†6315789,47;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Bosque Medina;1200000000
2;2;2;95;89;6;No definida;9 a 15 anos;†550000;†6842105,26;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;Apartamento;Cedritos;650000000
3;5;2;228;228;6;No definida;16 a 30 anos;†1200000;†6271929,82;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1430000000
3;2;1;75;68;4;Excelente;16 a 30 anos;†190000;†4533333,33;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Hayuelos;340000000
2;2;2;83;83;4;Bueno;1 a 8 anos;†250000;†7710843,37;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;Apartamento;La Castellana;640000000
4;6;5;375;275;6;No definida;16 a 30 anos;†1800000;†6133333,33;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Montearroyo;2300000000
3;5;3;300;275;6;No definida;16 a 30 anos;†1286000;†6300000;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Bosque Medina;1890000000
3;5;3;217;197;5;No definida;16 a 30 anos;†860000;†5760368,66;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;La Calleja;1250000000
3;5;3;256;256;6;No definida;mas de 30 anos;†1180000;†6640625;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1700000000
3;5;2;133;133;6;No definida;1 a 8 anos;†560000;†7293233,08;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;Apartamento;San Patricio;970000000
1;2;2;61;61;6;No definida;9 a 15 anos;†400000;†7049180,33;1;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;Apartamento;San Patricio;430000000
3;5;3;200;189;6;No definida;9 a 15 anos;†800000;†6250000;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Usaquen;1250000000
3;4;2;136;136;4;No definida;1 a 8 anos;†550000;†4926470,59;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Cedritos;670000000
3;3;2;101;100;4;No definida;1 a 8 anos;†330000;†6138613,86;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Cedritos;620000000
3;5;2;209;209;6;No definida;16 a 30 anos;†1260000;†6698564,59;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1400000000
3;5;2;164;164;5;No definida;16 a 30 anos;†530000;†5914634,15;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Usaquen;970000000
4;5;2;235;235;6;Bueno;16 a 30 anos;†937000;†6808510,64;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;CAROLINA;1600000000
4;5;2;235;235;6;Bueno;16 a 30 anos;†937000;†6808510,64;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;carolina;1600000000
0;5;3;243;243;6;No definida;16 a 30 anos;†1640000;†5349794,24;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1300000000
3;5;4;221;221;6;No definida;1 a 8 anos;†1200000;†7918552,04;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Usaquen;1750000000
3;5;3;265;265;6;No definida;16 a 30 anos;†1350000;†5849056,6;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Bosque Medina;1550000000
4;5;4;344;243;6;No definida;16 a 30 anos;†1350000;†5813953,49;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Usaquen;2000000000
3;5;2;233;233;6;No definida;16 a 30 anos;†1520000;†6652360,52;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Montearroyo;1550000000
3;5;2;208;208;6;No definida;16 a 30 anos;†1200000;†6490384,62;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1350000000
4;2;1;96;96;4;Excelente;mas de 30 anos;†278000;†4375000;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Usatama;420000000
3;2;1;78,28;69,73;4;No definida;1 a 8 anos;†377000;†4151762,9;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;El dorado;325000000
3;2;1;87;83;4;No definida;9 a 15 anos;†360600;†6091954,02;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Nueva Zelandia;530000000
4;2;0;77;0;3;No definida;9 a 15 anos;0;†2987012,99;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Casa;Fontanar del r√≠o;230000000
3;5;2;209;209;6;No definida;16 a 30 anos;†1260000;†6459330,14;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1350000000
3;5;2;209;209;6;No definida;16 a 30 anos;†1260000;†6698564,59;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1400000000
3;4;2;160;160;6;No definida;16 a 30 anos;†843000;†6375000;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Usaquen;1020000000
3;4;2;163;160;4;No definida;16 a 30 anos;†247000;†3055214,72;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;Cedritos;498000000
3;5;3;206;206;6;No definida;16 a 30 anos;†1000000;†5339805,83;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Usaquen;1100000000
3;2;1;81;74;3;No definida;16 a 30 anos;†280000;†3703703,7;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Bavaria;300000000
3;3;2;130;130;6;No definida;9 a 15 anos;†590000;†6692307,69;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Bella Suiza;870000000
3;5;2;208;191;6;No definida;16 a 30 anos;†1260000;†6730769,23;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1400000000
3;4;2;160;160;6;No definida;9 a 15 anos;†765000;†7500000;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Bella Suiza;1200000000
4;6;3;500;340;6;No definida;16 a 30 anos;†2178000;†5500000;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;Apartamento;Montearroyo;2750000000
3;5;2;209;209;6;No definida;16 a 30 anos;†1260000;†6555023,92;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;Sierras del Moral;1370000000
3;3;2;120;120;5;No definida;16 a 30 anos;†350000;†4625000;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Apartamento;Recodo Del Country;555000000
3;5;3;220;220;6;No definida;1 a 8 anos;†850000;†8409090,91;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;Usaquen;1850000000
2;2;1;79;79;4;No definida;9 a 15 anos;†475000;†6962025,32;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero;550000000
